application_id,target,mobile_number_valid,email_valid,fraud_flag,gender,marital_status,employment_type,industry,residential_status,region,application_channel,device_type,internal_product_flags,length_of_employment,monthly_income,residential_tenure,age,number_of_dependents,previous_applications,credit_history_months,payment_history_on_time_ratio,days_past_due_max,account_status,credit_limits_total,outstanding_balances_total,utilization_ratio,overdue_amounts_total,risk_grade,inquiry_count_6m,inquiry_amount_6m,num_open_accounts,num_closed_accounts,avg_account_age_months,max_credit_limit_single_account,recent_delinquency_flag
APP0004736,0,1,1,0,M,Married,Salaried,Healthcare,Rented,Central Luzon,Agent,Android,CC:1|SAV:1|PAY:0,17.9,60018,1.0,29,1,2,18,0.365,15,Delinquent,33329,5204,0.156,4163,C,0,35385,3,4,13,8429,0
APP0004737,0,1,1,0,M,Married,Salaried,Manufacturing,Rented,Davao,Online,iOS,CC:1|SAV:0|PAY:0,7.2,33627,10.7,38,1,2,50,0.989,0,Current,46468,26705,0.575,0,B,2,14606,7,4,23,10208,0
APP0004738,0,1,1,0,M,Single,Contractual,Education,Owned,NCR,Branch,Web,CC:1|SAV:0|PAY:1,4.6,31497,6.6,29,2,0,130,0.861,0,Current,58200,29892,0.514,0,A,0,39238,7,5,64,20456,0
APP0004739,0,1,1,0,M,Single,Contractual,Government,Owned,Davao,Branch,Web,CC:0|SAV:1|PAY:0,5.6,24857,4.5,43,2,1,50,0.861,0,Current,93207,12342,0.132,0,A,0,18102,4,1,26,43169,0
APP0004740,0,1,0,0,F,Married,Salaried,IT,Owned,NCR,Agent,Android,CC:1|SAV:1|PAY:1,7.3,64276,5.7,42,1,1,92,0.954,0,Current,82230,22326,0.272,0,A,1,21642,5,2,48,25491,0
APP0004741,0,1,1,0,F,Single,Contractual,Retail,Mortgaged,CALABARZON,Online,iOS,CC:1|SAV:1|PAY:0,2.6,30888,3.9,37,3,1,19,0.306,30,Delinquent,51231,7716,0.151,6173,D,0,25424,4,4,10,19380,1
APP0004742,0,1,0,0,M,Single,Salaried,Retail,Owned,Central Luzon,Online,iOS,CC:0|SAV:1|PAY:1,3.3,69625,3.0,27,3,0,29,0.976,0,Current,67276,35400,0.526,0,B,1,27122,2,2,20,26677,0
APP0004743,0,1,1,0,M,Married,Contractual,BPO,Owned,Others,Online,Android,CC:1|SAV:1|PAY:1,9.0,31048,9.6,30,3,1,81,0.521,30,Delinquent,159689,19850,0.124,5555,C,1,20121,4,3,41,85676,1
APP0004744,0,1,1,0,F,Married,Salaried,Services,Mortgaged,Central Luzon,Online,iOS,CC:0|SAV:1|PAY:1,4.8,31725,3.1,32,3,2,54,0.954,0,Current,110402,11493,0.104,0,A,0,58472,2,5,25,58247,0
APP0004745,0,1,1,0,M,Single,Salaried,Retail,Family,NCR,Branch,Android,CC:0|SAV:0|PAY:0,0.6,54576,6.1,26,0,2,45,0.463,30,Delinquent,167219,71324,0.427,19265,C,1,37170,3,1,21,33601,1
APP0004746,0,1,1,0,M,Married,Salaried,Healthcare,Family,CALABARZON,Branch,Web,CC:1|SAV:1|PAY:1,6.0,57392,1.5,39,2,1,91,0.277,90,Delinquent,97986,46257,0.472,4356,D,0,18186,6,4,42,35821,1
APP0004747,0,1,1,0,M,Married,Salaried,Manufacturing,Owned,CALABARZON,Branch,Web,CC:0|SAV:1|PAY:1,0.1,72087,5.1,32,2,1,81,0.903,0,Current,288959,55772,0.193,0,A,1,22550,6,4,42,133625,0
APP0004748,0,1,1,0,M,Single,Salaried,Services,Family,CALABARZON,Online,iOS,CC:0|SAV:1|PAY:1,7.5,28795,15.0,33,0,2,54,0.883,0,Current,109833,18550,0.169,0,A,0,27439,2,3,31,59415,0
APP0004749,0,1,1,0,M,Single,Salaried,Services,Rented,NCR,Online,iOS,CC:0|SAV:1|PAY:0,6.2,24531,1.8,30,2,0,7,0.859,0,Current,63597,20376,0.32,0,C,2,26695,3,1,10,13963,0
APP0004750,0,1,1,0,F,Separated,Student,,Rented,CALABARZON,Branch,Web,CC:0|SAV:0|PAY:1,7.1,29657,3.3,34,2,1,49,0.837,0,Current,106128,61025,0.575,0,B,1,16988,5,2,29,47895,0
APP0004751,0,1,1,0,M,Single,Salaried,Retail,Rented,NCR,Online,iOS,CC:1|SAV:1|PAY:0,0.1,26651,5.7,35,2,0,62,0.944,0,Current,48591,30986,0.638,0,B,1,32371,5,2,31,26084,0
APP0004752,0,1,1,0,M,Single,Salaried,Agriculture,Mortgaged,Davao,Online,Android,CC:1|SAV:1|PAY:0,14.4,64090,4.1,30,3,0,13,0.85,0,Current,71806,46704,0.65,0,B,0,26230,3,3,16,21688,0
APP0004753,0,1,1,0,F,Single,Salaried,Services,Owned,Central Luzon,Branch,Android,CC:1|SAV:1|PAY:0,3.8,17014,1.6,32,0,1,61,0.656,0,Current,127442,23958,0.188,0,A,0,24261,4,2,32,35952,0
APP0004754,0,0,0,0,M,Married,Salaried,Services,Mortgaged,NCR,MobileApp,Android,CC:0|SAV:1|PAY:0,6.4,63297,7.0,31,0,0,93,0.701,0,Current,156488,49019,0.313,0,A,0,70243,5,5,50,60583,0
APP0004755,0,1,1,0,F,Single,Salaried,Healthcare,Rented,Others,Branch,Web,CC:0|SAV:1|PAY:0,3.3,53651,13.0,31,1,1,48,0.699,0,Current,75199,28578,0.38,0,B,1,30376,4,3,27,43994,0
APP0004756,0,1,1,0,F,Single,Self-Employed,Healthcare,Rented,Central Luzon,Online,Android,CC:0|SAV:1|PAY:1,1.7,71165,1.8,34,0,0,24,0.884,0,Current,474273,229649,0.484,0,A,0,14153,4,1,18,226302,0
APP0004757,0,1,1,0,M,Single,Salaried,Manufacturing,Family,NCR,Branch,Web,CC:1|SAV:1|PAY:0,1.4,69240,3.0,21,2,1,8,0.662,30,Delinquent,87109,27770,0.319,760,D,3,53345,6,2,9,32212,1
APP0004758,0,1,1,0,F,Widowed,Salaried,IT,Mortgaged,NCR,Kiosk,Android,CC:1|SAV:1|PAY:0,0.3,82585,7.9,45,0,2,62,0.405,60,Delinquent,36033,15073,0.418,12058,E,2,14737,4,3,35,7507,1
APP0004759,0,1,1,0,M,Single,Self-Employed,Construction,Rented,Central Luzon,MobileApp,iOS,CC:0|SAV:1|PAY:0,3.1,66474,0.8,40,2,0,14,0.607,0,Current,179035,49964,0.279,0,B,0,68237,3,4,12,75676,0
APP0004760,1,1,1,0,F,Married,Salaried,IT,Rented,CALABARZON,Online,iOS,CC:1|SAV:1|PAY:0,0.6,78515,5.9,35,1,1,69,0.922,0,Current,149745,56644,0.378,0,A,0,22969,5,3,40,50841,0
APP0004761,0,1,1,0,M,Married,Salaried,BPO,Family,Others,Agent,Web,CC:0|SAV:1|PAY:1,3.4,89382,10.1,40,3,0,126,0.931,0,Current,136779,41056,0.3,0,A,2,21159,6,4,59,37516,0
APP0004762,1,1,1,0,F,Single,Contractual,Agriculture,Mortgaged,NCR,Branch,Web,CC:1|SAV:1|PAY:0,3.9,66540,1.3,24,1,1,30,0.909,0,Current,73311,16308,0.222,0,B,2,28125,5,5,12,29329,0
APP0004763,0,1,1,1,F,Separated,Salaried,Manufacturing,Family,NCR,Branch,Android,CC:0|SAV:1|PAY:0,2.3,61905,2.5,21,0,0,42,0.68,0,Current,105393,51800,0.491,0,C,3,51077,1,4,21,35470,0
APP0004764,0,1,1,0,M,Separated,Salaried,Services,Family,Others,Branch,Web,CC:0|SAV:1|PAY:0,0.7,32008,3.0,21,1,2,130,0.895,0,Current,316439,63446,0.2,0,A,1,6672,6,7,69,68189,0
APP0004765,0,1,1,0,F,Married,Unemployed,,Rented,Others,Branch,Web,CC:0|SAV:1|PAY:0,2.3,15323,4.5,37,0,1,52,0.848,0,Current,113899,23097,0.203,0,A,0,24679,5,5,29,55834,0
APP0004766,0,1,0,0,F,Single,Salaried,Retail,Rented,NCR,Online,Android,CC:0|SAV:1|PAY:0,8.4,46880,9.0,35,0,0,36,0.975,0,Current,38942,16873,0.433,0,B,0,36225,4,1,23,19200,0
APP0004767,0,1,1,0,F,Married,Salaried,BPO,Owned,Cebu,Branch,Web,CC:0|SAV:0|PAY:0,2.5,39712,1.9,37,0,1,86,0.523,30,Delinquent,12952,4509,0.348,3607,C,0,66300,4,5,40,5796,1
APP0004768,0,1,1,0,M,Married,Student,,Family,NCR,Online,Android,CC:1|SAV:0|PAY:0,1.7,10243,4.0,41,1,2,38,0.444,120,Delinquent,123888,8220,0.066,6576,E,2,12851,5,5,23,66445,1
APP0004769,0,1,1,0,F,Widowed,Salaried,Education,Owned,Cebu,Agent,Android,CC:0|SAV:0|PAY:0,4.0,74336,3.0,21,2,0,29,0.52,60,Delinquent,53529,28540,0.533,5478,D,0,6667,5,5,15,15056,1
APP0004770,0,1,0,0,M,Single,Salaried,Government,Rented,Others,Branch,Unknown,CC:0|SAV:1|PAY:0,3.9,50502,3.9,25,3,0,68,0.884,0,Current,97815,7060,0.072,0,A,1,26078,5,5,33,30761,0
APP0004771,0,1,1,0,M,Married,Contractual,Manufacturing,Mortgaged,NCR,Branch,iOS,CC:1|SAV:1|PAY:0,0.4,30839,5.0,29,1,0,90,0.983,0,Current,66384,3511,0.053,0,A,0,35540,5,5,45,25456,0
APP0004772,0,1,1,0,M,Single,Contractual,Retail,Mortgaged,NCR,Online,Web,CC:1|SAV:1|PAY:0,1.1,42381,0.9,39,0,1,29,0.958,0,Current,54729,22015,0.402,0,B,1,19856,4,2,21,12263,0
APP0004773,0,1,1,0,M,Single,Salaried,Retail,Rented,NCR,Online,Android,CC:0|SAV:0|PAY:1,2.7,56126,1.3,35,0,0,55,0.881,0,Current,61545,16278,0.264,0,C,4,42098,4,2,33,34060,0
APP0004774,0,1,1,0,F,Single,Salaried,Education,Family,NCR,Branch,iOS,CC:0|SAV:1|PAY:0,1.8,29170,6.7,54,1,1,43,0.753,0,Current,66219,44363,0.67,0,B,1,36694,5,2,28,26239,0
APP0004775,0,1,1,1,M,Married,Contractual,Government,Rented,NCR,Branch,Web,CC:0|SAV:0|PAY:1,1.5,26184,8.0,26,0,0,48,0.432,60,Delinquent,166005,119925,0.722,1160,D,2,60038,6,1,21,54759,1
APP0004776,0,1,1,0,F,Single,Self-Employed,Construction,Company-Provided,Others,Online,iOS,CC:1|SAV:1|PAY:0,2.4,46817,6.9,38,1,3,25,0.512,0,Current,113751,60101,0.528,0,B,1,55755,1,5,17,44498,0
APP0004777,0,1,1,0,M,Single,Salaried,Transport,Rented,NCR,Branch,Web,CC:1|SAV:1|PAY:0,1.4,45720,8.4,41,2,0,71,0.846,0,Current,50571,13019,0.257,0,A,0,12886,5,3,37,16691,0
APP0004778,0,1,1,0,M,Widowed,Salaried,IT,Owned,CALABARZON,Kiosk,Android,CC:0|SAV:0|PAY:0,1.7,26305,4.8,45,1,0,111,0.306,60,Delinquent,56374,17923,0.318,6856,D,0,16495,4,6,50,17730,1
APP0004779,0,1,1,0,M,Single,Salaried,Construction,Owned,Davao,Branch,Web,CC:0|SAV:1|PAY:1,5.9,68574,11.2,32,1,2,28,0.42,90,Delinquent,130884,69043,0.528,4327,E,1,11002,7,1,19,49632,1
APP0004780,0,1,1,0,M,Married,Contractual,Services,Rented,CALABARZON,Branch,Web,CC:0|SAV:0|PAY:0,2.9,42257,2.5,24,0,2,71,0.928,0,Current,188453,18707,0.099,0,A,1,75934,4,5,37,74017,0
APP0004781,0,0,1,0,M,Single,Contractual,Healthcare,Owned,CALABARZON,Online,Android,CC:0|SAV:1|PAY:0,8.2,40989,0.5,39,1,2,85,0.646,0,Current,207244,92256,0.445,0,A,0,15734,6,3,46,77372,0
APP0004782,0,1,1,0,M,Single,Unemployed,,Rented,NCR,MobileApp,iOS,CC:1|SAV:0|PAY:0,11.9,12438,3.3,36,0,1,54,0.855,0,Current,53270,9475,0.178,0,A,0,21588,4,1,31,22329,0
APP0004783,0,1,1,0,F,Married,Contractual,IT,Owned,Central Luzon,Online,Web,CC:0|SAV:0|PAY:1,10.2,29051,11.1,38,1,1,70,0.851,0,Current,181124,44002,0.243,0,A,0,18088,4,6,35,92980,0
APP0004784,0,1,1,0,M,Separated,Salaried,IT,Mortgaged,NCR,Branch,Web,CC:1|SAV:1|PAY:0,1.2,54309,5.5,44,0,1,31,0.855,0,Current,30766,4687,0.152,0,A,0,54660,3,4,24,6858,0
APP0004785,0,1,1,0,M,Single,Salaried,Agriculture,Rented,Davao,Branch,Web,CC:0|SAV:1|PAY:0,2.6,47361,3.1,32,0,0,108,0.719,15,Delinquent,110228,46629,0.423,13950,B,0,13934,8,5,46,57826,0
APP0004786,0,1,1,0,M,Married,Self-Employed,IT,Rented,NCR,Online,iOS,CC:0|SAV:1|PAY:0,3.1,143909,5.1,26,1,0,90,0.794,0,Current,156035,6528,0.042,0,A,2,100867,7,4,46,45471,0
APP0004787,0,1,1,0,F,Single,Self-Employed,IT,Owned,Cebu,Branch,Web,CC:1|SAV:1|PAY:0,7.6,149847,6.3,38,0,0,96,0.932,0,Current,35060,6837,0.195,0,A,0,9614,8,5,42,10547,0
APP0004788,0,1,1,0,F,Single,Salaried,Education,Owned,Central Luzon,Online,Web,CC:0|SAV:0|PAY:0,3.3,38546,3.5,36,0,1,22,0.929,0,Current,321610,89811,0.279,0,A,0,7908,4,3,12,141440,0
APP0004789,0,1,1,0,M,Single,Salaried,Services,Mortgaged,Central Luzon,Online,Web,CC:0|SAV:1|PAY:0,1.2,31843,6.7,32,1,1,65,0.958,0,Current,228977,14535,0.063,0,A,2,21317,5,2,37,135158,0
APP0004790,0,1,1,0,M,Single,Unemployed,,Owned,NCR,Branch,Web,CC:1|SAV:1|PAY:0,3.2,9705,8.0,26,0,0,32,0.963,0,Current,137662,20788,0.151,0,A,0,112748,4,2,15,28490,0
APP0004791,0,1,1,0,M,Single,Salaried,BPO,Rented,NCR,Branch,Web,CC:1|SAV:1|PAY:0,0.2,56095,11.4,37,1,1,113,0.844,0,Current,65323,24148,0.37,0,A,0,7089,6,7,51,30653,0
APP0004792,0,1,1,0,F,Single,Salaried,Government,Rented,Others,Agent,Unknown,CC:1|SAV:1|PAY:0,7.2,25163,8.7,40,1,2,29,0.886,0,Current,85415,20640,0.242,0,B,1,40825,3,7,29,40893,0
APP0004793,0,1,1,0,M,Single,Self-Employed,Retail,Owned,NCR,Online,Unknown,CC:1|SAV:1|PAY:0,3.3,28985,4.0,22,1,0,56,0.232,60,Delinquent,163335,72054,0.441,57643,D,1,29785,5,6,26,70146,1
APP0004794,0,1,1,0,M,Single,Self-Employed,IT,Mortgaged,NCR,Kiosk,Android,CC:0|SAV:1|PAY:0,4.2,42623,1.6,34,2,2,10,0.579,30,Delinquent,41836,5753,0.138,3423,D,0,27308,2,3,17,8529,1
APP0004795,0,1,1,0,M,Single,Salaried,IT,Mortgaged,Central Luzon,Branch,Web,CC:0|SAV:0|PAY:0,0.9,40983,6.1,38,1,1,56,0.897,0,Current,91219,28133,0.308,0,A,0,93732,5,3,31,40368,0
APP0004796,0,1,0,0,M,Married,Contractual,IT,Mortgaged,Others,Online,iOS,CC:0|SAV:1|PAY:0,3.3,32848,2.6,48,0,0,22,0.25,30,Delinquent,158199,36895,0.233,10471,D,2,23207,4,1,14,38918,1
APP0004797,0,1,1,0,M,Married,Salaried,Agriculture,Rented,CALABARZON,Branch,Web,CC:0|SAV:0|PAY:0,3.0,21306,3.9,35,1,1,67,0.776,0,Current,42283,5660,0.134,0,B,3,52906,5,2,38,9777,0
APP0004798,0,1,1,0,F,Married,Salaried,Services,Mortgaged,Cebu,Branch,Unknown,CC:1|SAV:0|PAY:0,3.9,47055,13.6,46,0,1,44,0.171,30,Delinquent,126268,26372,0.209,11615,D,3,39322,6,2,31,60410,1
APP0004799,0,1,1,0,M,Single,Salaried,IT,Mortgaged,Central Luzon,Online,iOS,CC:0|SAV:1|PAY:1,7.5,51343,8.9,40,2,0,38,0.421,30,Delinquent,32949,11187,0.34,8950,D,3,27026,4,6,19,15819,1
APP0004800,0,1,1,0,F,Separated,Self-Employed,BPO,Family,NCR,Agent,Web,CC:0|SAV:1|PAY:0,5.8,108293,1.7,40,2,0,115,0.816,0,Current,68928,24973,0.362,0,A,1,19781,7,7,56,38322,0
APP0004801,0,1,1,0,M,Married,Student,,Owned,Central Luzon,Branch,Web,CC:1|SAV:1|PAY:1,3.2,9811,10.0,28,3,0,153,0.77,0,Current,105839,17686,0.167,0,A,0,33461,10,6,78,21311,0
APP0004802,0,0,1,0,M,Single,Contractual,Retail,Rented,Others,Agent,Web,CC:0|SAV:1|PAY:1,9.0,52808,8.0,53,1,0,17,0.711,0,Current,128632,12258,0.095,0,A,0,20805,5,1,15,45215,0
APP0004803,0,1,1,0,F,Single,Unemployed,,Rented,Others,Agent,Android,CC:0|SAV:0|PAY:0,1.8,38307,9.7,34,1,1,39,0.996,0,Current,64717,35003,0.541,0,A,0,21041,5,4,28,13261,0
APP0004804,0,1,1,0,M,Married,Salaried,Services,Owned,NCR,Branch,Web,CC:0|SAV:0|PAY:0,2.7,25452,4.3,36,0,0,78,0.683,0,Current,113941,38780,0.34,0,A,0,13388,5,3,43,39408,0
APP0004805,0,1,1,0,F,Married,Salaried,Healthcare,Rented,Cebu,Kiosk,Web,CC:1|SAV:0|PAY:1,4.2,33011,6.3,34,3,0,60,0.924,0,Current,67788,44442,0.656,0,B,0,17200,5,0,40,26889,0
APP0004806,0,1,1,0,F,Married,Salaried,Government,Rented,CALABARZON,Online,Android,CC:0|SAV:1|PAY:0,2.3,25049,1.6,43,1,0,76,0.505,120,Delinquent,73530,35195,0.479,5550,E,0,38067,4,4,41,30286,1
APP0004807,0,1,1,0,M,Married,Salaried,IT,Rented,NCR,Online,iOS,CC:0|SAV:0|PAY:0,1.8,65937,3.7,49,0,1,46,0.827,0,Current,211409,47680,0.226,0,A,0,18372,5,2,28,72381,0
APP0004808,0,1,1,0,F,Married,Contractual,BPO,Rented,Central Luzon,Online,Web,CC:0|SAV:1|PAY:1,0.5,55061,10.9,39,0,1,92,0.242,15,Delinquent,56451,14941,0.265,11953,B,0,38531,6,3,49,27668,0
APP0004809,0,1,1,0,M,Widowed,Self-Employed,Services,Family,NCR,Online,Android,CC:1|SAV:0|PAY:0,4.0,82806,3.1,31,2,0,54,0.488,120,Delinquent,159722,86347,0.541,24516,E,1,54259,5,3,30,58496,1
APP0004810,0,1,1,0,F,Single,Student,,Company-Provided,CALABARZON,Kiosk,Android,CC:0|SAV:1|PAY:0,0.9,17780,2.7,47,1,1,62,0.293,90,Delinquent,106790,23640,0.221,16046,D,0,40574,6,3,37,43448,1
APP0004811,0,1,1,0,M,Single,Salaried,Retail,Rented,NCR,Branch,Web,CC:1|SAV:1|PAY:0,0.6,110238,6.5,25,2,1,22,0.959,0,Current,59459,25162,0.423,0,C,2,78825,2,2,17,30921,0
APP0004812,0,1,1,0,F,Married,Salaried,Retail,Family,CALABARZON,Branch,Web,CC:1|SAV:0|PAY:0,0.8,62547,5.0,29,0,1,51,0.638,0,Current,50462,13352,0.265,0,A,0,53705,6,3,32,13611,0
APP0004813,0,1,1,0,M,Single,Salaried,Agriculture,Owned,CALABARZON,Kiosk,Web,CC:1|SAV:1|PAY:0,4.7,77731,3.5,24,0,0,78,0.888,0,Current,55248,7715,0.14,0,B,2,64999,6,1,45,18141,0
APP0004814,0,1,1,0,M,Married,Salaried,Manufacturing,Rented,CALABARZON,Agent,Web,CC:1|SAV:1|PAY:0,0.6,52562,3.2,31,2,1,58,0.373,30,Delinquent,65494,13860,0.212,11088,C,1,25738,5,5,34,26759,1
APP0004815,0,1,1,0,F,Separated,Salaried,Agriculture,Owned,Central Luzon,Branch,Unknown,CC:0|SAV:0|PAY:1,15.0,37088,4.1,42,1,0,52,0.909,0,Current,88542,37356,0.422,0,A,0,6087,4,2,31,44895,0
APP0004816,0,1,1,0,F,Married,Salaried,Agriculture,Owned,NCR,Branch,Android,CC:0|SAV:1|PAY:0,5.7,40744,0.5,32,0,1,65,0.955,0,Current,148370,2276,0.015,0,A,2,14142,5,2,31,54918,0
APP0004817,0,1,1,0,F,Married,Salaried,Agriculture,Rented,Central Luzon,Agent,Android,CC:0|SAV:0|PAY:0,2.0,81808,2.2,34,1,0,54,0.961,0,Current,87972,17517,0.199,0,A,0,23666,6,3,28,20155,0
APP0004818,0,1,1,0,F,Single,Salaried,BPO,Rented,Others,Branch,Web,CC:0|SAV:1|PAY:0,3.6,77096,8.1,37,4,1,47,0.815,0,Current,83464,57105,0.684,0,C,2,48046,4,3,31,49706,0
APP0004819,0,1,1,0,F,Single,Salaried,Education,Mortgaged,NCR,Online,Android,CC:0|SAV:1|PAY:0,0.0,68191,6.2,32,1,2,80,0.629,15,Delinquent,100828,21809,0.216,16174,B,0,53438,5,6,48,48716,0
APP0004820,0,1,1,0,M,Single,Salaried,Retail,Rented,CALABARZON,Branch,Web,CC:1|SAV:1|PAY:0,7.4,76615,4.8,26,2,0,45,0.875,0,Current,127334,84187,0.661,0,B,1,19569,4,3,18,62278,0
APP0004821,0,1,1,0,M,Married,Salaried,Manufacturing,Rented,Central Luzon,Online,Android,CC:1|SAV:1|PAY:1,1.3,55208,2.0,22,1,2,21,0.918,0,Current,145858,45894,0.315,0,B,1,50238,6,3,13,56307,0
APP0004822,0,1,1,0,M,Married,Salaried,Services,Mortgaged,Central Luzon,Branch,Web,CC:1|SAV:1|PAY:0,0.3,174038,5.4,44,1,0,112,0.945,0,Current,50630,15958,0.315,0,B,2,35827,6,5,56,21205,0
APP0004823,1,1,1,0,M,Married,Salaried,Education,Owned,CALABARZON,Online,Unknown,CC:0|SAV:1|PAY:0,5.7,44315,5.9,29,2,1,33,0.35,30,Delinquent,78983,17501,0.222,14001,D,1,35185,4,3,17,47202,1
APP0004824,0,1,0,0,M,Single,Salaried,Manufacturing,Mortgaged,Central Luzon,Agent,Android,CC:0|SAV:1|PAY:0,1.6,51484,3.2,29,1,1,17,0.363,15,Delinquent,197407,98595,0.499,22314,C,2,53015,5,3,10,86473,0
APP0004825,0,1,1,0,F,Single,Salaried,BPO,Mortgaged,NCR,Online,iOS,CC:0|SAV:1|PAY:0,3.4,44065,0.9,23,2,1,69,0.83,0,Current,47228,19545,0.414,0,B,2,65889,5,1,39,13581,0
APP0004826,0,1,1,0,M,Married,Salaried,Manufacturing,Rented,CALABARZON,Branch,Web,CC:0|SAV:1|PAY:0,7.4,61358,5.7,33,2,0,120,0.98,0,Current,132743,73363,0.553,0,A,1,19314,8,4,66,77754,0
APP0004827,0,1,1,0,F,Single,Salaried,Services,Owned,Central Luzon,Branch,Web,CC:1|SAV:1|PAY:1,6.0,22215,2.7,38,1,1,70,0.764,0,Current,90296,52293,0.579,0,C,3,30570,4,5,29,37482,0
APP0004828,0,1,1,0,M,Single,Self-Employed,Services,Owned,NCR,Branch,Web,CC:0|SAV:1|PAY:0,1.6,14237,4.6,31,2,0,103,0.919,0,Current,81607,22047,0.27,0,A,0,96005,6,10,52,16996,0
APP0004829,0,0,0,0,M,Married,Self-Employed,Healthcare,Rented,CALABARZON,Online,Android,CC:1|SAV:1|PAY:0,8.1,44338,3.4,37,0,0,27,0.382,60,Delinquent,260257,154276,0.593,65120,D,0,7803,6,1,20,111739,1
APP0004830,0,1,1,0,M,Married,Contractual,Government,Rented,Cebu,Online,Android,CC:0|SAV:1|PAY:0,2.0,48767,1.3,21,2,0,21,0.931,0,Current,89591,27885,0.311,0,B,2,94604,3,3,19,20444,0
APP0004831,0,1,1,0,F,Single,Salaried,Healthcare,Mortgaged,Davao,Branch,Web,CC:1|SAV:1|PAY:1,2.8,85586,1.0,35,1,0,39,0.338,15,Delinquent,234243,8436,0.036,6749,B,0,18456,4,2,25,96282,0
APP0004832,0,1,1,0,F,Married,Salaried,Transport,Owned,NCR,Agent,Web,CC:1|SAV:0|PAY:0,3.8,27801,7.2,31,0,1,88,0.911,0,Current,112180,10156,0.091,0,A,1,38472,6,7,53,59470,0
APP0004833,0,1,0,0,F,Single,Contractual,Agriculture,Mortgaged,Others,Agent,Web,CC:1|SAV:1|PAY:1,0.3,17719,4.9,23,1,0,67,0.884,0,Current,131167,52989,0.404,0,A,0,54634,4,1,36,54506,0
APP0004834,0,1,1,0,M,Widowed,Salaried,BPO,Family,Central Luzon,Online,Web,CC:0|SAV:0|PAY:0,3.6,38955,4.0,22,1,0,70,0.396,30,Delinquent,70758,14359,0.203,11487,C,0,99571,4,4,43,24722,1
APP0004835,0,0,1,0,F,Single,Self-Employed,Construction,Family,CALABARZON,Branch,iOS,CC:1|SAV:1|PAY:0,3.4,38648,9.4,28,2,2,52,0.906,0,Current,71857,3490,0.049,0,A,1,28492,5,1,27,39740,0
APP0004836,0,1,0,0,M,Single,Salaried,Government,Rented,NCR,Kiosk,Web,CC:1|SAV:0|PAY:0,8.3,48652,1.8,25,2,0,39,0.134,15,Delinquent,120939,55382,0.458,6072,C,0,102317,4,2,24,69061,0
APP0004837,0,1,0,0,M,Married,Salaried,BPO,Owned,Central Luzon,Agent,Android,CC:0|SAV:1|PAY:0,1.7,57050,2.5,37,0,2,54,0.813,0,Current,136154,50095,0.368,0,A,1,13196,6,3,25,46156,0
APP0004838,0,1,1,0,M,Single,Self-Employed,Healthcare,Rented,Others,MobileApp,Unknown,CC:1|SAV:1|PAY:1,1.1,114773,4.1,37,3,0,44,0.859,0,Current,148078,4641,0.031,0,A,2,13857,6,5,29,59169,0
APP0004839,0,1,1,0,M,Married,Salaried,Construction,Owned,CALABARZON,Branch,Unknown,CC:0|SAV:0|PAY:0,2.6,40692,0.8,35,1,1,38,0.353,30,Delinquent,113439,75337,0.664,20682,C,0,28026,3,1,23,67288,1
APP0004840,0,1,1,0,M,Married,Salaried,IT,Owned,Cebu,MobileApp,iOS,CC:0|SAV:1|PAY:0,4.7,29641,2.7,37,2,0,61,0.439,30,Delinquent,46000,19736,0.429,15789,D,2,12394,5,4,35,12477,1
APP0004841,0,1,0,0,F,Married,Salaried,IT,Owned,CALABARZON,Branch,Web,CC:0|SAV:1|PAY:0,3.3,61860,4.0,22,2,1,41,0.853,0,Current,60970,7617,0.125,0,B,3,25020,5,3,23,19465,0
APP0004842,0,1,1,0,F,Widowed,Salaried,Services,Family,CALABARZON,Online,Android,CC:0|SAV:1|PAY:1,0.6,31743,8.9,38,2,1,57,0.367,60,Delinquent,176361,80814,0.458,7219,D,0,17334,6,4,34,65495,1
APP0004843,0,1,1,0,M,Single,Salaried,Construction,Rented,NCR,Online,iOS,CC:1|SAV:1|PAY:1,1.7,31966,7.8,39,0,2,11,0.829,0,Current,27695,7444,0.269,0,C,2,49829,4,4,13,6657,0
APP0004844,0,1,1,0,M,Married,Salaried,Services,Rented,Cebu,Online,Web,CC:0|SAV:1|PAY:1,0.3,105267,13.2,36,3,0,54,0.548,30,Delinquent,120724,40198,0.333,15107,C,1,35027,5,1,26,37282,1
APP0004845,0,1,1,0,M,Single,Contractual,Government,Rented,CALABARZON,Online,iOS,CC:1|SAV:1|PAY:0,5.4,57004,0.3,33,1,0,41,0.91,0,Current,92487,12482,0.135,0,A,1,26439,5,4,21,38648,0
APP0004846,0,1,1,0,M,Single,Contractual,Transport,Owned,NCR,Branch,Web,CC:1|SAV:1|PAY:0,8.6,34391,7.9,28,1,0,106,0.747,0,Current,199212,59414,0.298,0,A,0,43620,7,3,54,58050,0
APP0004847,0,1,1,0,F,Married,Salaried,Agriculture,Rented,CALABARZON,Kiosk,Android,CC:0|SAV:1|PAY:0,0.2,100168,7.9,37,0,1,16,0.693,15,Delinquent,106594,81229,0.762,28025,C,0,22800,2,4,16,50580,0
APP0004848,0,1,1,0,M,Single,Student,,Rented,Others,Online,Android,CC:1|SAV:1|PAY:0,3.0,24925,5.3,31,2,2,52,0.908,0,Current,67758,8229,0.121,0,A,0,91325,5,4,37,22975,0
